# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Oct  1 07:10:39 2025
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
#
kepid,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2
9850957,FALSE POSITIVE,8.480313020,7.1490000e-05,-7.1490000e-05,0.7650,0.0580,-0.5360,5.98800,0.22400,-0.22400,1.0700e+02,6.000e+00,-6.000e+00,2.74,4.500e-01,-9.800e-01,1510.0,,,1229.56,612.65,-774.00,20.20,6541.00,166.00,-182.00,3.778,0.315,-0.084,2.4300,0.3990,-0.8650
12470954,FALSE POSITIVE,5.405343830,,,,,,2.32000,,,,,,,,,,,,,,,,,,,,,,,,
8189801,CANDIDATE,0.666826540,6.8200000e-07,-6.8200000e-07,0.8560,0.0060,-0.5970,0.78470,0.04020,-0.04020,5.1160e+02,2.190e+01,-2.190e+01,1.49,1.200e-01,-1.600e-01,1183.0,,,461.55,123.96,-120.75,33.40,3993.00,79.00,-89.00,4.696,0.052,-0.028,0.5540,0.0460,-0.0560
11568224,FALSE POSITIVE,0.882131829,,,0.9680,,,6.81060,,,3.6209e+03,,,8.13,2.250e+00,-9.000e-01,1963.0,,,3510.31,2943.65,-1084.52,70.60,6168.00,186.00,-204.00,4.482,0.078,-0.195,0.9110,0.2530,-0.1010
7938883,FALSE POSITIVE,0.489682339,1.9220000e-06,-1.9220000e-06,0.4410,0.0410,-0.0160,1.74950,0.00403,-0.00403,4.3167e+05,4.780e+02,-4.780e+02,37.47,4.030e+00,-5.590e+00,1251.0,,,580.40,235.42,-220.41,628.20,3898.00,135.00,-148.00,4.735,0.072,-0.054,0.5300,0.0570,-0.0790
9280239,CONFIRMED,364.751562000,5.1170000e-03,-5.1170000e-03,0.8750,0.0140,-0.6140,13.05700,0.55700,-0.55700,1.4815e+03,6.830e+01,-6.830e+01,2.89,2.000e-01,-2.900e-01,166.0,,,0.18,0.06,-0.05,25.50,4386.00,137.00,-168.00,4.629,0.056,-0.024,0.6300,0.0450,-0.0620
4544571,FALSE POSITIVE,2.189098506,2.0110000e-06,-2.0110000e-06,1.2580,0.4600,-0.0850,5.14980,0.03640,-0.03640,2.5337e+03,1.580e+01,-1.580e+01,29.70,8.500e+00,-2.840e+00,1288.0,,,651.22,574.61,-184.82,194.90,5681.00,186.00,-186.00,4.551,0.034,-0.195,0.8590,0.2460,-0.0820
3245661,FALSE POSITIVE,0.708805500,4.1900000e-07,-4.1900000e-07,1.2380,0.2290,-0.1380,3.67890,0.03060,-0.03060,1.7575e+04,1.070e+02,-1.070e+02,41.08,1.217e+01,-4.070e+00,2035.0,,,4055.22,3660.38,-1201.95,195.60,5989.00,189.00,-210.00,4.500,0.052,-0.208,0.9080,0.2690,-0.0900
5618071,FALSE POSITIVE,88.821421000,2.4830000e-03,-2.4830000e-03,1.6227,0.3625,-0.4132,9.35000,1.20000,-1.20000,3.9370e+02,5.420e+01,-5.420e+01,234.99,1.221e+02,-6.159e+01,634.0,,,38.13,59.07,-19.75,7.80,5081.00,127.00,-152.00,3.484,0.215,-0.321,3.3650,1.7490,-0.8820
6312534,FALSE POSITIVE,1.507761203,8.7800000e-07,-8.7800000e-07,1.2920,2.1160,-0.1300,3.09600,0.02560,-0.02560,2.7737e+03,2.160e+01,-2.160e+01,31.77,3.070e+00,-2.760e+00,1301.0,,,675.11,248.37,-176.26,153.10,5069.00,166.00,-151.00,4.530,0.058,-0.065,0.8180,0.0790,-0.0710
6470917,FALSE POSITIVE,1.506019633,8.8220000e-06,-8.8220000e-06,0.5280,0.4260,-0.3170,2.40800,0.15400,-0.15400,1.3690e+02,8.700e+00,-8.700e+00,1.08,2.600e-01,-1.400e-01,1628.0,,,1660.03,1217.85,-546.35,18.80,6065.00,182.00,-182.00,4.454,0.098,-0.168,0.8960,0.2160,-0.1160
7431709,FALSE POSITIVE,0.572513875,7.2710000e-06,-7.2710000e-06,0.0400,0.4200,-0.0390,2.35300,0.38000,-0.38000,4.9300e+01,6.000e+00,-6.000e+00,0.52,7.000e-02,-5.000e-02,1779.0,,,2365.45,1014.43,-641.40,10.20,5171.00,153.00,-153.00,4.576,0.042,-0.072,0.7600,0.0970,-0.0710
6611330,FALSE POSITIVE,35.145781220,3.3710000e-05,-3.3710000e-05,1.2760,53.0900,-0.1130,2.25300,0.03520,-0.03520,6.7894e+03,9.570e+01,-9.570e+01,32.50,5.930e+00,-3.200e+00,480.0,,,12.60,7.81,-3.68,86.80,5437.00,204.00,-185.00,4.554,0.059,-0.110,0.7830,0.1430,-0.0770
6699368,FALSE POSITIVE,3.690317047,3.9910000e-06,-3.9910000e-06,1.1510,43.0600,-0.0870,1.37840,0.05190,-0.05190,4.6550e+02,1.360e+01,-1.360e+01,20.23,6.410e+00,-2.740e+00,1280.0,,,634.09,601.51,-219.34,43.00,6120.00,181.00,-200.00,4.395,0.090,-0.210,1.0540,0.3340,-0.1430
9886255,CONFIRMED,105.956681500,3.9110000e-04,-3.9110000e-04,0.3220,0.0830,-0.3220,6.99880,0.09900,-0.09900,2.2864e+03,4.960e+01,-4.960e+01,3.79,5.800e-01,-3.100e-01,324.0,,,2.59,1.29,-0.66,51.80,5327.00,159.00,-159.00,4.581,0.035,-0.105,0.8000,0.1220,-0.0660
9973855,FALSE POSITIVE,2.956005630,7.3150000e-06,-7.3150000e-06,0.4080,0.0540,-0.4080,2.67170,0.06640,-0.06640,7.6100e+01,2.500e+00,-2.500e+00,0.81,2.100e-01,-1.000e-01,1211.0,,,509.55,406.36,-159.16,35.50,5668.00,169.00,-186.00,4.472,0.078,-0.182,0.9160,0.2420,-0.1040
10019399,FALSE POSITIVE,11.805707539,6.2670000e-06,-6.2670000e-06,1.0150,0.5040,-0.0510,2.04940,0.02590,-0.02590,2.0521e+03,2.030e+01,-2.030e+01,18.48,4.960e+00,-9.200e+00,1153.0,,,417.85,356.04,-325.82,124.90,6065.00,218.00,-200.00,3.888,0.560,-0.140,1.8910,0.5070,-0.9420
7841368,FALSE POSITIVE,25.371055500,5.7060000e-04,-5.7060000e-04,0.7420,0.0050,-0.5510,3.73900,0.43500,-0.43500,7.8600e+01,1.170e+01,-1.170e+01,1.43,4.100e-01,-4.100e-01,779.0,,,87.17,75.23,-48.36,8.30,6029.00,181.00,-199.00,4.127,0.280,-0.151,1.4940,0.4280,-0.4280
10028352,CANDIDATE,1.386802290,8.7600000e-07,-8.7600000e-07,1.1150,1.2780,-0.0890,1.70650,0.02950,-0.02950,2.4230e+02,3.500e+00,-3.500e+00,29.33,7.000e+00,-5.250e+00,2530.0,,,9703.01,5721.83,-3507.57,84.40,6823.00,61.00,-91.00,4.040,0.121,-0.148,2.0370,0.4860,-0.3650
10031707,FALSE POSITIVE,8.589668930,5.4920000e-05,-5.4920000e-05,0.0120,0.2660,-0.0120,6.96200,0.14900,-0.14900,4.2960e+02,1.030e+01,-1.030e+01,155.18,5.200e+00,-2.776e+01,4900.0,,,136317.25,23445.90,-53793.94,47.50,3837.00,90.00,-102.00,0.829,0.030,-0.030,80.3070,2.6930,-14.3640
10092312,FALSE POSITIVE,4.468456599,5.5700000e-06,-5.5700000e-06,1.2070,64.5300,-0.0010,1.41950,0.05800,-0.05800,9.0670e+02,2.920e+01,-2.920e+01,24.81,7.200e+00,-2.390e+00,1081.0,,,321.94,267.38,-93.71,39.10,5869.00,142.00,-203.00,4.513,0.036,-0.204,0.9420,0.2730,-0.0910
10407054,FALSE POSITIVE,0.933754669,3.7700000e-06,-3.7700000e-06,0.7280,0.3080,-0.7280,4.04800,0.97200,-0.97200,8.9300e+01,7.400e+00,-7.400e+00,1.48,4.100e-01,-4.100e-01,2475.0,,,8881.31,7271.40,-4906.52,43.20,6443.00,181.00,-250.00,4.146,0.246,-0.164,1.4570,0.4020,-0.4020
10880007,FALSE POSITIVE,86.798766490,,,,,,2.99000,,,,,,,,,,,,,,,,,,,,,,,,
8418129,FALSE POSITIVE,164.575067470,,,,,,9.57000,,,,,,,,,,,,,,,,,,,,,,,,
6525185,FALSE POSITIVE,1.710308030,1.1860000e-05,-1.1860000e-05,0.2820,0.1830,-0.2820,2.71800,0.16600,-0.16600,2.1600e+02,1.230e+01,-1.230e+01,1.32,3.900e-01,-1.200e-01,1449.0,,,1039.18,905.51,-298.20,21.00,5790.00,175.00,-192.00,4.528,0.038,-0.200,0.9000,0.2600,-0.0870
10812504,FALSE POSITIVE,79.920131900,5.4120000e-04,-5.4120000e-04,0.6230,0.0460,-0.4790,4.48200,0.16700,-0.16700,1.3268e+03,6.400e+01,-6.400e+01,1.81,1.500e-01,-1.900e-01,217.0,,,0.53,0.14,-0.15,21.90,3812.00,76.00,-91.00,4.767,0.060,-0.035,0.4760,0.0410,-0.0500
8107115,FALSE POSITIVE,199.311300000,1.0250000e-02,-1.0250000e-02,0.6890,0.0222,-0.5332,6.43000,1.10000,-1.10000,3.8360e+02,7.730e+01,-7.730e+01,1.64,7.200e-01,-1.200e-01,278.0,,,1.42,1.88,-0.33,6.50,5662.00,169.00,-149.00,4.577,0.031,-0.283,0.7890,0.3450,-0.0590
10663411,FALSE POSITIVE,157.821310000,1.6530000e-02,-1.6530000e-02,0.1495,0.3117,-0.1495,12.42000,1.90000,-1.90000,1.9230e+02,3.240e+01,-3.240e+01,1.59,8.400e-01,-2.200e-01,377.0,,,4.75,7.49,-1.66,6.90,6082.00,157.00,-201.00,4.342,0.106,-0.302,1.1470,0.6020,-0.1580
10090219,FALSE POSITIVE,2.286125730,1.8870000e-05,-1.8870000e-05,1.1880,0.4650,-0.1870,12.40800,0.61600,-0.61600,3.0160e+02,8.600e+00,-8.600e+00,22.63,6.310e+00,-2.250e+00,1433.0,,,993.96,855.22,-297.77,45.30,6063.00,199.00,-217.00,4.476,0.048,-0.204,1.0120,0.2820,-0.1010
9205938,CONFIRMED,199.668760000,3.9610000e-03,-3.9610000e-03,0.0460,0.4200,-0.0460,8.99600,0.48300,-0.48300,2.5190e+02,1.970e+01,-1.970e+01,1.45,1.800e-01,-1.800e-01,305.0,,,2.06,0.76,-0.59,13.90,5678.00,113.00,-102.00,4.409,0.132,-0.088,0.9210,0.1150,-0.1150
9899217,FALSE POSITIVE,1.332549710,1.0080000e-05,-1.0080000e-05,0.7410,0.2130,-0.4550,4.69000,0.18000,-0.18000,1.5830e+02,5.500e+00,-5.500e+00,1.36,3.900e-01,-2.000e-01,1782.0,,,2377.19,2029.18,-888.94,35.30,6150.00,193.00,-215.00,4.410,0.101,-0.188,1.0040,0.2810,-0.1510
6750902,FALSE POSITIVE,0.469334634,3.9400000e-07,-3.9400000e-07,0.9500,0.0470,-0.6920,0.88640,0.02740,-0.02740,3.4040e+02,1.050e+01,-1.050e+01,2.40,6.800e-01,-3.600e-01,2432.0,,,8264.27,6839.91,-2935.10,49.10,5888.00,159.00,-159.00,4.394,0.124,-0.186,1.0080,0.2840,-0.1530
5895588,FALSE POSITIVE,0.849277809,5.2910000e-06,-5.2910000e-06,1.1870,1.9980,-0.2240,3.13700,0.28300,-0.28300,6.9080e+02,5.040e+01,-5.040e+01,20.11,5.710e+00,-1.910e+00,1781.0,,,2366.84,2022.13,-672.26,17.10,5743.00,172.00,-190.00,4.553,0.036,-0.192,0.8530,0.2420,-0.0810
6803855,CONFIRMED,71.452316700,6.3860000e-04,-6.3860000e-04,0.0170,0.4270,-0.0170,6.27600,0.21900,-0.21900,2.1690e+02,1.530e+01,-1.530e+01,2.19,6.400e-01,-6.300e-01,561.0,,,23.44,20.48,-13.23,16.60,6148.00,184.00,-220.00,4.132,0.280,-0.172,1.4880,0.4320,-0.4320
6891366,FALSE POSITIVE,1.752564549,7.5040000e-06,-7.5040000e-06,0.7410,0.4820,-0.7400,3.50300,0.82200,-0.82200,1.1660e+02,7.300e+00,-7.300e+00,1.38,4.500e-01,-2.000e-01,1741.0,,,2174.09,2115.71,-792.24,38.00,6221.00,167.00,-223.00,4.333,0.112,-0.208,1.1800,0.3920,-0.1680
7448023,FALSE POSITIVE,0.566816802,4.5450000e-06,-4.5450000e-06,0.4140,0.0560,-0.4140,1.98100,0.16400,-0.16400,9.4000e+01,8.900e+00,-8.900e+00,0.68,4.000e-02,-6.000e-02,1585.0,,,1483.43,410.00,-397.17,12.90,4665.00,139.00,-139.00,4.584,0.054,-0.027,0.7040,0.0460,-0.0640
6891637,FALSE POSITIVE,1.752553762,8.7460000e-06,-8.7460000e-06,0.3460,0.0820,-0.3450,3.87700,0.12400,-0.12400,4.1470e+02,1.500e+01,-1.500e+01,1.06,9.000e-02,-9.000e-02,933.0,,,178.74,54.37,-46.00,32.50,4408.00,130.00,-130.00,4.713,0.056,-0.032,0.5290,0.0410,-0.0450
6975615,FALSE POSITIVE,2.065351521,8.9850000e-06,-8.9850000e-06,0.6300,0.0420,-0.4690,2.66100,0.10900,-0.10900,1.7320e+02,8.100e+00,-8.100e+00,1.03,1.400e-01,-1.200e-01,1196.0,,,485.51,213.29,-150.76,25.30,5266.00,158.00,-158.00,4.536,0.099,-0.090,0.7490,0.0980,-0.0880
7137725,FALSE POSITIVE,2.253551793,8.2010000e-06,-8.2010000e-06,0.7610,0.0070,-0.5010,3.66000,0.10200,-0.10200,1.1960e+02,3.400e+00,-3.400e+00,1.70,3.400e-01,-3.200e-01,1812.0,,,2547.01,1518.55,-1064.39,42.10,6526.00,155.00,-214.00,4.217,0.140,-0.140,1.4260,0.2930,-0.2630
10153855,CONFIRMED,1.063788610,2.2630000e-06,-2.2630000e-06,0.4660,0.0050,-0.4590,1.07200,0.06600,-0.06600,2.5150e+02,1.550e+01,-1.550e+01,1.61,4.100e-01,-2.500e-01,1650.0,,,1761.19,1338.64,-644.50,21.50,5265.00,158.00,-158.00,4.400,0.135,-0.180,1.0020,0.2510,-0.1540
10230571,FALSE POSITIVE,123.114947730,,,,,,17.24000,,,,,,,,,,,,,,,,,,,,,,,,
10294613,FALSE POSITIVE,1.854493861,2.2920000e-06,-2.2920000e-06,1.2790,1.2310,-0.1170,4.23670,0.05560,-0.05560,1.2873e+03,1.450e+01,-1.450e+01,29.39,6.030e+00,-2.160e+00,1291.0,,,657.94,418.52,-151.92,108.20,5431.00,164.00,-147.00,4.563,0.027,-0.144,0.8430,0.1730,-0.0620
7879648,FALSE POSITIVE,1.020713389,4.4670000e-06,-4.4670000e-06,0.4250,0.0290,-0.4250,0.87300,0.15600,-0.15600,1.0230e+02,1.350e+01,-1.350e+01,0.90,2.600e-01,-8.000e-02,1724.0,,,2079.36,1761.10,-558.15,11.30,5815.00,157.00,-157.00,4.520,0.060,-0.192,0.8700,0.2510,-0.0840
10491044,FALSE POSITIVE,2.199063800,1.8620000e-05,-1.8620000e-05,0.4890,0.3930,-0.4890,3.19700,0.71600,-0.71600,3.4480e+02,2.720e+01,-2.720e+01,1.33,1.300e-01,-1.400e-01,1087.0,,,330.97,121.59,-94.78,19.30,5003.00,151.00,-151.00,4.572,0.071,-0.052,0.7070,0.0720,-0.0720
10614012,FALSE POSITIVE,132.133101100,3.3690000e-04,-3.3690000e-04,0.6060,0.0210,-0.0350,26.71500,0.17700,-0.17700,7.9562e+03,3.280e+01,-3.280e+01,75.08,1.013e+01,-2.363e+01,809.0,,,101.41,34.67,-57.86,284.30,5067.00,52.00,-112.00,2.877,0.168,-0.112,8.1210,1.0960,-2.5560
10616415,FALSE POSITIVE,1.120646438,1.3820000e-06,-1.3820000e-06,1.1820,4.9890,-0.0130,1.76640,0.05640,-0.05640,3.2250e+02,8.700e+00,-8.700e+00,89.35,2.939e+01,-4.408e+01,2783.0,,,14127.22,13929.17,-10952.97,45.70,4972.00,148.00,-163.00,3.449,0.483,-0.241,4.0340,1.3270,-1.9900
6525193,FALSE POSITIVE,1.710279417,7.1110000e-06,-7.1110000e-06,0.4730,0.0660,-0.4160,2.25200,0.11100,-0.11100,2.2880e+02,1.360e+01,-1.360e+01,1.57,3.700e-01,-1.700e-01,1524.0,,,1272.50,910.30,-415.67,19.90,5834.00,182.00,-243.00,4.472,0.046,-0.173,1.0230,0.2370,-0.1090
6866251,FALSE POSITIVE,65.238281000,1.1890000e-03,-1.1890000e-03,0.1471,0.3348,-0.1471,5.75600,0.47500,-0.47500,1.9720e+02,2.000e+01,-2.000e+01,5.18,2.140e+00,-2.210e+00,734.0,,,68.49,85.10,-49.20,10.30,5254.00,153.00,-201.00,3.506,0.349,-0.259,3.7610,1.5570,-1.6030
7117710,FALSE POSITIVE,0.566796410,4.7080000e-06,-4.7080000e-06,0.3220,0.1600,-0.3220,2.32400,0.38300,-0.38300,2.6700e+01,2.500e+00,-2.500e+00,0.46,5.000e-02,-2.000e-02,1940.0,,,3349.38,1052.11,-398.96,14.10,5403.00,73.00,-81.00,4.540,0.012,-0.108,0.8880,0.1030,-0.0290
7762723,CONFIRMED,9.887366420,8.5000000e-05,-8.5000000e-05,0.3830,0.0690,-0.3830,4.23000,0.20400,-0.20400,6.8000e+01,5.400e+00,-5.400e+00,0.68,1.700e-01,-6.000e-02,768.0,,,82.32,60.72,-20.62,14.60,5693.00,136.00,-153.00,4.570,0.032,-0.179,0.8160,0.2100,-0.0700
4178606,CONFIRMED,42.352003900,3.3180000e-04,-3.3180000e-04,0.6590,0.2760,-0.4410,7.77300,0.16900,-0.16900,5.1260e+02,1.930e+01,-1.930e+01,6.30,1.130e+00,-2.090e+00,938.0,,,182.91,99.70,-111.57,30.50,6864.00,184.00,-225.00,3.783,0.285,-0.095,2.6320,0.4710,-0.8750
5980208,CONFIRMED,0.789160884,1.3020000e-06,-1.3020000e-06,0.3760,0.0830,-0.3760,0.92680,0.05290,-0.05290,2.1510e+02,1.140e+01,-1.140e+01,0.91,6.000e-02,-9.000e-02,1244.0,,,564.46,144.06,-166.66,23.60,4258.00,114.00,-139.00,4.635,0.053,-0.021,0.6220,0.0390,-0.0640
5303557,FALSE POSITIVE,2.399081606,7.4530000e-06,-7.4530000e-06,1.2760,6.8200,-0.0760,4.38400,0.05890,-0.05890,6.0716e+03,7.950e+01,-7.950e+01,40.60,0.000e+00,0.000e+00,1360.0,,,810.78,0.00,0.00,89.90,5780.00,,,4.438,,,1.0000,,
10227863,FALSE POSITIVE,5.140726210,9.6970000e-05,-9.6970000e-05,1.1590,0.2230,-0.0770,27.24000,1.00000,-1.00000,1.4560e+02,4.000e+00,-4.000e+00,19.28,5.320e+00,-2.870e+00,1076.0,,,317.19,250.94,-111.31,44.50,5751.00,138.00,-156.00,4.389,0.108,-0.186,1.0350,0.2860,-0.1540
7281668,FALSE POSITIVE,0.566798545,6.0750000e-06,-6.0750000e-06,0.3310,0.1490,-0.3310,5.22400,0.34900,-0.34900,3.6900e+01,3.400e+00,-3.400e+00,0.53,7.000e-02,-2.000e-02,2004.0,,,3787.58,1383.56,-478.61,23.30,5629.00,75.00,-84.00,4.553,0.013,-0.117,0.8700,0.1200,-0.0320
8036287,CONFIRMED,1.444452340,3.1150000e-06,-3.1150000e-06,0.1620,0.2950,-0.1620,0.97530,0.06310,-0.06310,2.0070e+02,1.220e+01,-1.220e+01,2.03,6.700e-01,-8.200e-01,1800.0,,,2479.44,2455.50,-1698.92,20.90,5305.00,159.00,-159.00,4.088,0.409,-0.189,1.4490,0.4780,-0.5850
9602562,FALSE POSITIVE,3.556536370,5.3650000e-05,-5.3650000e-05,0.7120,0.6440,-0.6410,8.70000,1.20000,-1.20000,2.0250e+02,1.420e+01,-1.420e+01,1.70,5.300e-01,-2.200e-01,1272.0,,,619.57,579.88,-209.62,23.10,5950.00,166.00,-208.00,4.395,0.087,-0.203,1.1140,0.3530,-0.1410
10668665,FALSE POSITIVE,9.608536010,6.2690000e-05,-6.2690000e-05,1.2290,74.0100,-1.1290,3.67200,0.26700,-0.26700,5.8440e+02,3.720e+01,-3.720e+01,31.99,9.560e+00,-4.090e+00,984.0,,,221.77,194.86,-79.03,19.30,6377.00,174.00,-261.00,4.398,0.062,-0.200,1.1580,0.3460,-0.1480
10407020,FALSE POSITIVE,0.933747751,2.7820000e-06,-2.7820000e-06,0.7410,0.0660,-0.4020,3.92360,0.08280,-0.08280,7.6600e+01,1.900e+00,-1.900e+00,2.07,4.200e-01,-6.400e-01,3112.0,,,22250.69,13710.09,-13212.02,49.50,6985.00,190.00,-285.00,3.936,0.241,-0.111,2.1870,0.4480,-0.6720
7380829,FALSE POSITIVE,3.174635770,1.3030000e-05,-1.3030000e-05,1.0590,0.3950,-0.0480,10.98800,0.15700,-0.15700,4.0590e+02,5.800e+00,-5.800e+00,9.32,2.690e+00,-1.450e+00,1296.0,,,667.65,572.34,-249.14,83.10,5999.00,169.00,-190.00,4.417,0.101,-0.188,0.9960,0.2880,-0.1550
7470491,FALSE POSITIVE,0.902222843,,,0.5080,,,2.05160,,,2.9700e+01,,,48.23,1.013e+01,-1.013e+01,10340.0,,,2710661.90,1584689.83,-1212729.69,5.10,3705.00,74.00,-111.00,0.798,0.033,-0.030,89.8060,18.8590,-18.8590
7768952,FALSE POSITIVE,22.468530900,1.0620000e-04,-1.0620000e-04,1.0320,67.6900,-0.0500,3.03400,0.17800,-0.17800,2.4230e+02,1.380e+01,-1.380e+01,20.05,6.040e+00,-1.409e+01,1040.0,,,276.85,260.16,-255.61,21.30,5461.00,189.00,-189.00,3.566,0.848,-0.212,3.3010,0.9940,-2.3200
8162790,FALSE POSITIVE,10.161048340,2.8960000e-05,-2.8960000e-05,0.0310,0.3930,-0.0310,3.04480,0.06440,-0.06440,9.0890e+02,2.750e+01,-2.750e+01,2.72,7.100e-01,-3.200e-01,800.0,,,96.98,77.92,-31.22,36.80,5636.00,186.00,-186.00,4.462,0.094,-0.175,0.9130,0.2360,-0.1090
9655129,FALSE POSITIVE,2.743978797,9.4840000e-06,-9.4840000e-06,1.1380,10.1200,-0.1910,6.44200,0.20500,-0.20500,3.9994e+04,9.140e+02,-9.140e+02,38.11,5.700e+00,-5.170e+00,1136.0,,,392.49,190.67,-129.55,56.50,5334.00,159.00,-143.00,4.492,0.110,-0.099,0.8100,0.1210,-0.1100
9899483,FALSE POSITIVE,1.332561398,3.0920000e-06,-3.0920000e-06,0.7830,0.4170,-0.2840,4.10300,0.72200,-0.72200,1.5060e+02,8.400e+00,-8.400e+00,2.16,3.900e-01,-4.400e-01,2276.0,,,6330.12,2922.62,-2477.98,77.10,6468.00,71.00,-77.00,4.107,0.168,-0.112,1.6020,0.2930,-0.3220
10917681,CANDIDATE,12.896235540,3.6340000e-05,-3.6340000e-05,0.9730,0.2780,-0.3660,2.62500,0.41600,-0.41600,4.2660e+02,2.380e+01,-2.380e+01,2.55,8.000e-01,-2.700e-01,783.0,,,89.02,82.57,-26.24,32.90,6072.00,169.00,-190.00,4.510,0.040,-0.216,0.9230,0.2900,-0.0970
7882360,FALSE POSITIVE,364.143970000,1.8740000e-02,-1.8740000e-02,0.4750,0.0150,-0.4540,15.37000,1.70000,-1.70000,5.1350e+02,8.920e+01,-8.920e+01,2.20,7.400e-01,-2.400e-01,259.0,,,1.06,1.08,-0.35,9.30,6039.00,189.00,-231.00,4.493,0.054,-0.216,0.9510,0.3200,-0.1070
10965740,FALSE POSITIVE,21.787690870,8.8400000e-05,-8.8400000e-05,1.1920,70.9500,-0.3260,4.49800,0.14900,-0.14900,5.0770e+02,1.600e+01,-1.600e+01,71.95,2.008e+01,-4.685e+01,1042.0,,,278.24,234.48,-247.91,38.10,5627.00,170.00,-153.00,3.633,0.773,-0.182,3.0500,0.8510,-1.9860
11187436,CONFIRMED,5.907414760,3.9390000e-05,-3.9390000e-05,0.1770,0.3670,-0.1770,1.01600,0.28100,-0.28100,5.5690e+03,1.136e+03,-1.136e+03,5.10,4.500e-01,-5.100e-01,769.0,,,82.73,27.88,-23.22,7.20,4963.00,149.00,-149.00,4.585,0.066,-0.039,0.6900,0.0620,-0.0680
11285136,FALSE POSITIVE,2.368173896,3.5070000e-06,-3.5070000e-06,0.7630,0.0070,-0.5420,2.34600,0.10900,-0.10900,1.0143e+04,2.260e+02,-2.260e+02,10.92,3.100e+00,-1.660e+00,1428.0,,,983.51,818.46,-357.80,52.90,5944.00,160.00,-178.00,4.393,0.128,-0.192,0.9910,0.2810,-0.1510
11298815,FALSE POSITIVE,5.738659330,1.9260000e-05,-1.9260000e-05,0.9660,7.7680,-0.0110,4.05100,0.12800,-0.12800,6.8860e+02,2.010e+01,-2.010e+01,1.84,1.100e-01,-9.000e-02,535.0,,,19.33,3.84,-3.08,40.10,3841.00,61.00,-69.00,4.756,0.021,-0.033,0.5090,0.0310,-0.0250
11342573,FALSE POSITIVE,91.056419080,2.4480000e-05,-2.4480000e-05,1.1120,0.1280,-0.1010,6.72820,0.01280,-0.01280,5.7608e+04,9.890e+01,-9.890e+01,53.10,1.727e+01,-5.730e+00,431.0,,,8.13,7.80,-2.60,701.10,6142.00,172.00,-236.00,4.456,0.054,-0.216,1.0460,0.3400,-0.1130
7134626,CANDIDATE,2.524439980,2.0920000e-05,-2.0920000e-05,0.2320,0.2210,-0.2320,2.36900,0.19800,-0.19800,4.5800e+01,5.000e+00,-5.000e+00,1.53,2.800e-01,-5.300e-01,2145.0,,,4998.98,2807.79,-3063.75,10.60,6461.00,176.00,-176.00,3.846,0.300,-0.100,2.2250,0.4100,-0.7620
